,Reference,Distorted,Metric,Metric_val,Mask,Subjective
1371,winter_riding_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_winter_riding_61.mp4,vmaf,70.124,False,5.1940579378169724
1372,winter_riding_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_winter_riding_63.mp4,vmaf,59.18,False,4.832943160238411
1373,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,vmaf,63.867,False,5.211766276001176
1374,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,vmaf,48.613,False,4.443043865326779
1375,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,vmaf,35.747,False,2.841769249748518
1376,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,vmaf,64.255,False,4.910935206282724
1377,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,vmaf,58.266,False,4.217130426480109
1378,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,vmaf,62.417,False,4.7206459997597525
1379,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,vmaf,36.033,False,2.357304249553178
1380,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,vmaf,19.727,False,0.0
1381,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,vmaf,72.064,False,5.242461319543077
1382,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,vmaf,53.646,False,4.234167906021242
1383,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,vmaf,37.519,False,2.534463149609077
1384,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_42.mp4,vmaf,71.412,True,5.200045585951776
1385,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_46.mp4,vmaf,54.282,True,4.297527371768411
1386,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_51.mp4,vmaf,48.201,True,3.1098792484366844
1387,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_44.mp4,vmaf,77.02,True,5.326823137182777
1388,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_50.mp4,vmaf,60.808,True,4.123719547495732
1389,winter_riding_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_51.mp4,vmaf,59.982,True,3.769923327541314
1393,winter_riding_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_winter_riding_61.mp4,vmaf,70.408,True,5.1940579378169724
1394,winter_riding_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_winter_riding_63.mp4,vmaf,59.559,True,4.832943160238411
1395,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,vmaf,64.187,True,5.211766276001176
1396,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,vmaf,49.002,True,4.443043865326779
1397,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,vmaf,36.1,True,2.841769249748518
1398,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,vmaf,64.533,True,4.910935206282724
1399,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,vmaf,58.584,True,4.217130426480109
1400,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,vmaf,62.761,True,4.7206459997597525
1401,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,vmaf,36.371,True,2.357304249553178
1402,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,vmaf,19.89,True,0.0
1403,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,vmaf,72.382,True,5.242461319543077
1404,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,vmaf,54.042,True,4.234167906021242
1405,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,vmaf,37.801,True,2.534463149609077
